Source,Target,Weight
1580,1676,1
249,1648,1
1676,1580,1
621,1526,1
249,1580,1
1580,1676,1
1580,249,1
621,1647,1
1676,1580,1
1072,1158,1
1158,1072,1
1580,1676,1
1072,1158,1
1545,1580,1
1647,9,1
1580,1545,1
1676,1580,1
1158,1072,1
1647,193,1
1647,1608,1
1580,1554,1
621,824,1
1647,621,1
9,1647,1
67,1072,1
1355,1033,1
1648,249,1
1072,1158,1
1580,1676,1
1158,1072,1
1355,1183,1
1647,9,1
1072,1158,1
1355,42,1
1158,1072,1
1072,1158,1
1676,1580,1
1158,1072,1
1580,1676,1
621,1647,1
621,768,1
1158,1072,1
1580,1586,1
1580,1283,1
1283,1580,1
1580,1283,1
1580,9,1
687,1681,1
372,1343,1
768,1616,1
372,713,1
1039,1316,1
1158,1072,1
1679,569,1
372,1493,1
372,1580,1
1580,518,1
1072,1158,1
1580,372,1
569,1679,1
1580,372,1
1283,1580,1
1580,1283,1
1679,1565,1
768,824,1
372,1580,1
1580,372,1
298,353,1
9,1580,1
372,1580,1
281,1343,1
1500,144,1
1580,372,1
1580,9,1
372,1580,1
1679,569,1
9,1580,1
1565,1679,1
249,1580,1
1580,9,1
1580,249,1
1565,176,1
9,1580,1
1580,9,1
9,1580,1
1580,9,1
1580,9,1
249,1580,1
9,1580,1
1580,1508,1
569,1679,1
1072,1158,1
1580,249,1
1554,1580,1
1231,234,1
176,1565,1
1580,9,1
249,1580,1
9,1580,1
1158,1072,1
1565,176,1
1580,1554,1
970,617,1
1580,249,1
1158,1072,1
1026,509,1
970,617,1
1580,9,1
176,1565,1
970,1641,1
249,1580,1
1072,1158,1
1379,809,1
1580,249,1
249,1580,1
1554,1580,1
1158,1072,1
831,1270,1
1580,249,1
1072,1158,1
1580,1554,1
1565,176,1
249,1580,1
1158,1072,1
1343,281,1
176,1565,1
1554,1580,1
1679,569,1
1158,1072,1
353,298,1
249,654,1
569,1679,1
1565,176,1
1679,1565,1
1554,1468,1
1554,1468,1
1554,1468,1
1565,1679,1
1565,176,1
176,1565,1
155,1580,1
1565,176,1
1406,1343,1
1679,569,1
176,1565,1
1343,1406,1
1406,1343,1
1565,176,1
569,1679,1
176,1565,1
298,353,1
1568,332,1
1343,1406,1
1406,1343,1
1406,1343,1
1679,569,1
1343,1406,1
1343,1406,1
1406,1343,1
1270,831,1
809,1379,1
372,482,1
482,372,1
193,1647,1
372,482,1
482,372,1
1379,809,1
809,1379,1
1675,582,1
1675,1075,1
1565,176,1
372,809,1
176,1565,1
372,482,1
516,1281,1
1565,176,1
176,1565,1
778,277,1
1565,176,1
176,1565,1
582,1675,1
809,372,1
1379,809,1
176,1565,1
1093,1624,1
1565,176,1
176,1565,1
1565,176,1
176,1565,1
1565,176,1
176,1565,1
1565,176,1
176,1565,1
1565,176,1
1255,509,1
620,27,1
620,654,1
144,1500,1
281,1343,1
281,1580,1
713,372,1
1313,1403,1
1313,9,1
32,1682,1
32,1683,1
32,1580,1
32,1642,1
176,1565,1
1608,1647,1
41,1029,1
1343,281,1
281,1343,1
1113,1343,1
536,193,1
1343,281,1
1343,1113,1
1281,516,1
1677,1585,1
1677,1290,1
1113,1343,1
1313,507,1
281,1343,1
1647,621,1
1647,193,1
1647,1608,1
1253,1343,1
322,1021,1
1676,1580,1
537,777,1
1667,1684,1
1624,1093,1
777,537,1
779,1308,1
1346,1314,1
1314,1346,1
1332,495,1
1253,1272,1
1443,547,1
667,1130,1
277,778,1
537,777,1
1562,1342,1
1673,161,1
1522,1580,1
1359,1255,1
337,317,1
1487,42,1
1308,779,1
1652,1514,1
615,616,1
1021,322,1
367,337,1
516,453,1
544,342,1
708,281,1
620,679,1
605,620,1
250,713,1
250,1665,1
679,620,1
474,1679,1
1608,1647,1
1608,799,1
1254,1234,1
799,1608,1
1608,799,1
1231,1667,1
799,1608,1
1608,799,1
1255,1359,1
1500,144,1
250,1255,1
250,1255,1
700,822,1
249,1021,1
620,679,1
679,620,1
621,1647,1
1255,1231,1
1231,1255,1
1255,1231,1
1253,1685,1
1253,1685,1
1383,1542,1
193,1647,1
1021,249,1
1545,1580,1
620,679,1
1545,1580,1
620,605,1
193,536,1
768,72,1
768,924,1
454,1668,1
32,1021,1
536,193,1
1021,32,1
392,72,1
1601,1383,1
1624,337,1
1343,1113,1
1383,1601,1
1343,281,1
1542,1383,1
1383,1542,1
1343,1253,1
1601,1383,1
1343,1406,1
322,1021,1
706,800,1
1383,1601,1
1601,1383,1
1383,1601,1
1601,1383,1
777,537,1
727,475,1
393,346,1
193,536,1
1601,862,1
193,1343,1
276,1343,1
1686,393,1
687,277,1
536,193,1
1343,193,1
193,1343,1
1343,276,1
1343,193,1
481,1648,1
193,1343,1
1343,193,1
172,840,1
172,495,1
1520,919,1
172,1603,1
1520,912,1
337,367,1
1520,1513,1
337,1624,1
1520,716,1
193,1343,1
884,713,1
799,1475,1
1314,1346,1
1522,537,1
1346,1314,1
728,1573,1
1189,1489,1
1189,128,1
878,1189,1
1189,878,1
1189,543,1
1189,1665,1
1189,1554,1
1447,1500,1
249,1021,1
933,1687,1
1514,919,1
1021,322,1
1021,249,1
128,1189,1
1688,1005,1
1688,389,1
1688,1189,1
1,3,1
1688,277,1
1253,272,1
1253,1688,1
1253,50,1
1676,1580,1
1253,1408,1
1029,41,1
1029,1237,1
276,1343,1
1686,220,1
1554,1189,1
462,1646,1
462,1638,1
1646,462,1
249,1021,1
713,884,1
1373,713,1
713,1326,1
713,1158,1
779,1308,1
249,547,1
1668,454,1
342,544,1
1586,1580,1
1189,128,1
1189,1688,1
1314,1346,1
1387,12,1
1387,1313,1
1387,1313,1
1474,598,1
1387,1313,1
1474,598,1
1189,1282,1
42,1161,1
1282,1189,1
42,1689,1
1158,713,1
42,1487,1
1638,462,1
1158,1423,1
606,1362,1
606,128,1
1408,1253,1
1648,481,1
1608,799,1
1196,9,1
41,1029,1
281,708,1
799,1608,1
1608,799,1
547,1443,1
1021,249,1
32,1689,1
1013,398,1
1365,810,1
42,1690,1
1690,42,1
1681,41,1
454,1668,1
1362,606,1
41,1681,1
42,1691,1
799,1608,1
1690,1344,1
1344,1690,1
1690,1344,1
919,1514,1
919,1520,1
474,1339,1
1344,1690,1
1344,1690,1
1690,1344,1
1316,1039,1
1253,1408,1
389,1688,1
234,1231,1
919,1598,1
234,53,1
812,1644,1
1190,393,1
713,1373,1
713,1158,1
713,41,1
257,135,1
1189,1282,1
1189,523,1
1657,300,1
9,1580,1
9,1313,1
191,1060,1
1402,1185,1
393,1190,1
1402,1619,1
1402,1539,1
1402,1539,1
1402,1681,1
249,1692,1
708,281,1
1029,41,1
176,1565,1
1272,1253,1
1403,1313,1
1253,1272,1
1272,1253,1
281,708,1
1248,131,1
199,63,1
199,63,1
1237,1029,1
1413,199,1
317,307,1
429,1568,1
1680,1256,1
474,520,1
859,547,1
949,1472,1
199,1255,1
547,859,1
1312,1344,1
871,592,1
41,1029,1
1326,713,1
1326,713,1
1029,1237,1
1029,41,1
1255,199,1
1189,429,1
249,194,1
249,621,1
468,1585,1
708,281,1
810,1365,1
41,1029,1
249,1255,1
1158,1072,1
1158,713,1
1158,542,1
52,1237,1
143,201,1
544,342,1
52,1185,1
1332,520,1
53,234,1
1313,1387,1
1313,1387,1
281,708,1
1313,1403,1
1313,9,1
1623,1644,1
1623,1644,1
1383,1636,1
1383,1636,1
1344,1312,1
621,249,1
1312,1344,1
1387,1313,1
1387,1313,1
41,919,1
474,400,1
1111,393,1
593,1619,1
1648,719,1
1313,1387,1
701,858,1
1313,1387,1
9,1313,1
1346,1314,1
1313,9,1
1029,41,1
9,1313,1
41,1029,1
199,1255,1
199,1413,1
199,1582,1
440,1384,1
440,1384,1
440,1384,1
440,1384,1
440,1384,1
620,701,1
768,1280,1
768,593,1
1373,713,1
161,1673,1
713,1326,1
713,1326,1
1373,621,1
713,1373,1
1644,1623,1
1373,713,1
249,621,1
1644,949,1
1648,949,1
249,1504,1
779,128,1
1555,400,1
779,744,1
1555,257,1
249,1648,1
1623,1644,1
393,1111,1
1540,376,1
1282,1189,1
1060,199,1
429,1189,1
1060,1187,1
1060,191,1
394,429,1
429,394,1
621,1373,1
1540,47,1
621,249,1
1647,1608,1
1647,621,1
277,687,1
277,1688,1
249,621,1
1647,193,1
621,1647,1
1189,1282,1
621,249,1
1189,429,1
1647,621,1
621,1647,1
84,1647,1
1647,621,1
1647,84,1
1647,84,1
1647,498,1
1280,768,1
878,1647,1
84,1647,1
1668,454,1
1190,393,1
249,621,1
1190,62,1
249,1540,1
1190,393,1
220,1686,1
768,1280,1
193,1647,1
84,451,1
84,451,1
84,451,1
84,1211,1
84,1211,1
361,638,1
393,1190,1
1072,1158,1
84,901,1
84,523,1
249,44,1
686,1676,1
686,621,1
242,429,1
495,1332,1
495,172,1
1520,919,1
1485,1367,1
621,1647,1
878,1426,1
474,242,1
454,1668,1
1403,1313,1
518,1580,1
1513,1520,1
242,474,1
1158,1072,1
1255,249,1
1565,176,1
249,1255,1
42,1255,1
1255,42,1
42,1255,1
919,1520,1
1255,42,1
1136,234,1
42,1255,1
1136,781,1
1136,1052,1
189,1641,1
1668,454,1
189,708,1
357,1426,1
1136,41,1
679,1281,1
429,1189,1
679,1281,1
429,242,1
1493,372,1
357,1554,1
1189,429,1
1281,679,1
1554,357,1
679,1281,1
429,1289,1
357,1554,1
1554,357,1
357,1554,1
357,135,1
357,429,1
1554,357,1
357,1554,1
281,1281,1
357,1554,1
1668,912,1
912,1668,1
1554,357,1
1554,357,1
357,1554,1
357,973,1
1554,357,1
706,1383,1
357,1554,1
357,1554,1
973,357,1
1554,357,1
1554,357,1
357,973,1
357,1554,1
176,1565,1
973,357,1
41,1136,1
357,1554,1
1554,357,1
1554,357,1
357,1546,1
357,1554,1
544,797,1
357,1015,1
1554,357,1
357,475,1
357,1554,1
1554,357,1
708,281,1
708,189,1
357,1554,1
357,708,1
1290,1677,1
1383,706,1
281,708,1
338,475,1
1554,357,1
1312,1013,1
257,1555,1
398,1013,1
234,1136,1
398,337,1
234,1312,1
1312,234,1
104,713,1
1540,249,1
1676,686,1
1540,372,1
234,1312,1
1540,714,1
686,1676,1
1312,234,1
1676,686,1
234,1312,1
1269,523,1
475,357,1
415,997,1
1657,1316,1
1316,1657,1
1657,1316,1
1657,1641,1
686,1676,1
41,1554,1
1676,686,1
799,1475,1
686,1676,1
128,1189,1
1013,1312,1
1676,686,1
128,779,1
1013,398,1
1540,440,1
1554,41,1
440,1540,1
1676,686,1
1676,686,1
1540,440,1
1546,193,1
949,1644,1
949,1648,1
1346,48,1
1280,768,1
1522,1616,1
781,1136,1
1185,52,1
415,841,1
1540,1283,1
321,392,1
1438,639,1
779,128,1
272,1253,1
1248,1676,1
41,1554,1
469,463,1
48,1346,1
48,1624,1
1624,48,1
48,1624,1
48,1248,1
1624,48,1
234,309,1
234,708,1
234,708,1
234,708,1
1029,41,1
1185,528,1
1227,1039,1
462,1638,1
462,713,1
797,544,1
542,1158,1
357,1363,1
1248,48,1
1136,41,1
249,1540,1
1136,234,1
1136,781,1
1608,1647,1
1434,1669,1
1434,174,1
144,1500,1
1434,1601,1
193,1546,1
768,1280,1
398,1013,1
1502,1693,1
249,1568,1
1231,1254,1
1039,1227,1
1039,1598,1
1408,1253,1
1231,1667,1
1039,1632,1
1039,342,1
337,398,1
1573,728,1
1013,398,1
768,801,1
367,1540,1
249,1130,1
1413,1668,1
1413,1668,1
523,1269,1
1413,800,1
53,1585,1
708,281,1
1346,48,1
1312,1013,1
1546,193,1
1253,272,1
1346,1314,1
1314,1346,1
1314,1346,1
883,278,1
1346,1314,1
161,162,1
1346,1314,1
781,1136,1
1601,1666,1
162,161,1
1669,1434,1
400,1555,1
41,1136,1
400,1681,1
41,1029,1
400,474,1
249,44,1
400,1255,1
3,36,1
3,44,1
1508,1580,1
454,1668,1
281,708,1
1644,949,1
400,601,1
1644,1304,1
1190,393,1
1304,1644,1
1644,1304,1
1304,1644,1
768,408,1
32,1692,1
768,1280,1
398,337,1
1255,400,1
398,1013,1
27,620,1
1255,1694,1
176,1565,1
1668,454,1
393,1190,1
278,883,1
249,1304,1
1304,249,1
249,1304,1
1304,249,1
249,1304,1
249,1304,1
1281,281,1
1281,679,1
249,96,1
41,1423,1
1516,393,1
281,1281,1
249,502,1
1644,1304,1
537,777,1
249,598,1
1520,1513,1
249,919,1
1520,919,1
53,1667,1
361,1026,1
474,400,1
1540,367,1
1283,1540,1
1540,249,1
1540,1283,1
249,1540,1
249,1181,1
1227,1039,1
1270,710,1
1540,249,1
537,1522,1
1623,711,1
309,234,1
1270,537,1
537,1270,1
537,1228,1
1540,50,1
711,1623,1
1667,53,1
1228,537,1
249,1540,1
1228,537,1
537,1228,1
537,1228,1
1540,249,1
249,1540,1
1585,1413,1
1540,249,1
1413,1585,1
919,249,1
1540,810,1
249,1540,1
1585,1568,1
234,1136,1
1568,249,1
801,768,1
1540,249,1
1568,1255,1
249,1568,1
679,1281,1
249,1540,1
1540,249,1
1568,249,1
1568,1585,1
1368,1585,1
1568,1585,1
249,1568,1
249,1540,1
1568,249,1
249,1568,1
249,1568,1
1332,495,1
1568,249,1
1585,1368,1
249,1568,1
53,1667,1
249,1402,1
50,1540,1
234,309,1
495,1332,1
1540,50,1
1540,1695,1
361,1402,1
361,1402,1
361,1402,1
361,1402,1
546,1644,1
1540,856,1
361,1056,1
361,1056,1
1540,518,1
361,1056,1
297,337,1
361,913,1
361,460,1
1270,537,1
249,474,1
1255,1568,1
361,788,1
1281,281,1
1281,679,1
361,311,1
361,773,1
1283,1540,1
1283,593,1
1568,1255,1
822,700,1
1540,1283,1
1644,546,1
1623,711,1
509,1255,1
44,249,1
44,3,1
249,44,1
544,797,1
518,1540,1
1667,53,1
281,1281,1
810,1540,1
1601,1231,1
1619,593,1
1231,1601,1
1013,1696,1
12,1387,1
12,1121,1
249,928,1
1121,142,1
42,950,1
1121,797,1
1601,1231,1
36,3,1
1601,1231,1
249,1619,1
1231,1601,1
1231,1601,1
249,734,1
1601,1690,1
1601,1690,1
1387,12,1
1,36,1
1387,1313,1
1,36,1
1255,1568,1
1255,509,1
1601,394,1
1281,281,1
1565,176,1
1619,1629,1
367,1540,1
1237,52,1
1237,1029,1
176,1565,1
53,1667,1
679,1281,1
1619,1402,1
1667,53,1
1619,249,1
193,144,1
474,249,1
474,1644,1
654,620,1
734,249,1
734,605,1
605,734,1
1423,41,1
454,1668,1
144,193,1
1667,734,1
1668,454,1
1667,605,1
1565,176,1
734,1667,1
1681,400,1
281,1281,1
1667,605,1
1667,734,1
176,1565,1
973,1697,1
193,144,1
734,1667,1
1667,734,1
734,1667,1
1667,734,1
1565,176,1
176,1565,1
1667,544,1
44,249,1
1335,1694,1
1565,176,1
176,1565,1
1690,1601,1
605,1667,1
708,281,1
546,1644,1
1690,1601,1
1359,1255,1
1359,1694,1
841,415,1
1285,1342,1
1667,605,1
605,1667,1
1667,605,1
1285,1217,1
281,708,1
1217,1285,1
1285,1217,1
617,1667,1
617,431,1
1667,617,1
302,1698,1
1079,1078,1
176,1565,1
617,1667,1
1624,1626,1
3,44,1
3,36,1
1285,176,1
1079,1078,1
176,1285,1
1285,544,1
1667,617,1
549,325,1
1285,176,1
176,1285,1
546,544,1
1565,176,1
249,1619,1
249,734,1
176,1565,1
249,44,1
1285,617,1
214,1598,1
1136,781,1
1136,41,1
617,1285,1
1136,234,1
617,1667,1
1285,617,1
415,841,1
1285,1565,1
617,1285,1
1285,389,1
1413,549,1
249,389,1
389,1285,1
389,249,1
1667,617,1
249,389,1
389,249,1
1667,447,1
249,447,1
389,361,1
249,389,1
1285,52,1
1285,389,1
1285,1365,1
298,518,1
1365,810,1
1365,1285,1
1326,713,1
1285,27,1
1313,1387,1
1285,1365,1
1520,716,1
1520,716,1
1285,1021,1
12,1387,1
1413,389,1
544,1285,1
27,1285,1
1285,1313,1
389,1413,1
1285,544,1
1255,1359,1
544,1285,1
1285,27,1
1285,544,1
1644,474,1
1313,1285,1
1285,3,1
3,1285,1
544,1285,1
3,1285,1
1285,3,1
3,1285,1
1343,276,1
41,1423,1
41,1136,1
1285,1313,1
1285,544,1
1285,3,1
544,1285,1
234,1255,1
502,249,1
1285,544,1
1644,546,1
544,1285,1
1313,1285,1
1285,544,1
1255,234,1
1285,1313,1
544,1285,1
3,1285,1
1413,544,1
1313,1285,1
544,1413,1
1285,3,1
27,1285,1
766,252,1
1540,367,1
1285,1313,1
234,1255,1
598,303,1
1285,27,1
161,162,1
1343,193,1
118,193,1
193,1343,1
193,118,1
118,193,1
1255,234,1
1285,544,1
1313,1285,1
1343,193,1
160,598,1
193,1343,1
1522,537,1
878,766,1
1285,1313,1
1522,1580,1
605,617,1
1285,1313,1
361,389,1
1313,1285,1
234,1255,1
1601,1690,1
303,598,1
342,1039,1
1285,1313,1
1234,1254,1
1285,1313,1
281,1,1
1285,1413,1
249,502,1
36,1,1
1313,1285,1
36,3,1
3,36,1
174,1434,1
1252,1616,1
338,63,1
1343,193,1
886,768,1
1598,214,1
1598,1039,1
272,1253,1
1598,919,1
1598,1655,1
1598,1344,1
1598,1487,1
1598,1522,1
1598,1548,1
1565,1285,1
1598,768,1
620,27,1
1413,544,1
1598,27,1
1598,632,1
1598,1582,1
1598,429,1
1285,1565,1
174,1434,1
544,1413,1
389,361,1
1487,42,1
1487,1598,1
1413,544,1
447,249,1
447,1667,1
1690,1601,1
552,1413,1
447,1285,1
1280,768,1
1227,1039,1
193,1343,1
711,1623,1
1343,193,1
1487,679,1
193,1343,1
400,1255,1
1343,193,1
1413,552,1
193,1343,1
1413,552,1
1343,193,1
1667,447,1
193,1343,1
1343,193,1
400,1681,1
400,474,1
1072,1158,1
193,1343,1
1676,686,1
400,502,1
400,502,1
400,536,1
400,1343,1
193,394,1
1343,193,1
1343,400,1
768,1598,1
1033,1281,1
1033,1355,1
1285,447,1
193,1343,1
1343,193,1
810,1365,1
552,1413,1
60,1130,1
1269,523,1
400,1343,1
507,1313,1
1343,400,1
48,1346,1
1413,552,1
552,1413,1
1413,552,1
1657,144,1
1657,1565,1
552,1413,1
1281,1283,1
1158,1072,1
1305,1103,1
1189,1015,1
1281,281,1
325,549,1
687,277,1
687,1440,1
474,1644,1
474,400,1
42,995,1
42,474,1
474,42,1
42,474,1
42,1622,1
474,42,1
797,544,1
708,281,1
1440,687,1
544,797,1
193,1343,1
966,52,1
281,1281,1
509,1255,1
509,1603,1
249,447,1
249,1426,1
1675,201,1
447,1667,1
447,249,1
1548,1598,1
1,281,1
1,36,1
1,36,1
1,36,1
797,544,1
1,36,1
1,36,1
1667,447,1
1426,249,1
1426,1699,1
239,1328,1
1623,711,1
1426,1066,1
1629,1619,1
1,36,1
1356,1509,1
710,1270,1
1281,281,1
1356,135,1
950,42,1
431,617,1
281,1281,1
281,708,1
494,389,1
708,281,1
249,447,1
249,1629,1
199,544,1
1629,249,1
249,1629,1
1629,249,1
1493,1113,1
249,1629,1
1629,249,1
447,249,1
249,1629,1
249,447,1
447,249,1
1629,249,1
679,1487,1
1387,12,1
1387,1313,1
711,1623,1
503,605,1
1270,710,1
1365,1285,1
277,687,1
27,1285,1
768,1280,1
1365,810,1
12,1387,1
27,620,1
1488,518,1
1644,474,1
1431,1676,1
1113,990,1
1647,878,1
990,1113,1
1647,193,1
1647,621,1
1647,1608,1
1647,9,1
1113,990,1
1694,1335,1
1694,1359,1
1647,1516,1
1694,1255,1
1647,32,1
389,494,1
193,1647,1
249,447,1
1647,193,1
1647,1113,1
1657,1647,1
990,1113,1
1657,1346,1
1540,193,1
544,797,1
1647,1440,1
593,1619,1
249,1647,1
1647,1657,1
1540,810,1
1647,249,1
193,1647,1
1540,810,1
1647,193,1
193,1540,1
593,1283,1
1540,193,1
1313,1387,1
249,1647,1
1440,1647,1
1565,1657,1
1113,1647,1
1647,249,1
1647,1113,1
1647,193,1
1113,1647,1
1540,1373,1
249,1647,1
447,249,1
1657,1565,1
281,708,1
193,1647,1
1255,234,1
1255,400,1
1255,509,1
1285,27,1
1285,1365,1
249,447,1
249,447,1
1647,1113,1
1647,249,1
1647,193,1
447,249,1
367,1540,1
1313,1403,1
617,431,1
1434,1669,1
1434,174,1
1434,174,1
249,1647,1
249,447,1
713,1326,1
713,462,1
447,249,1
52,1285,1
52,966,1
454,1668,1
249,447,1
1328,239,1
504,1339,1
621,1647,1
447,249,1
1598,400,1
1598,52,1
249,447,1
1598,357,1
708,281,1
447,249,1
1619,1629,1
1619,249,1
249,447,1
249,1619,1
1619,249,1
1619,249,1
800,1413,1
249,1619,1
249,1619,1
447,249,1
249,447,1
710,1270,1
447,249,1
281,708,1
249,447,1
447,249,1
249,447,1
686,1676,1
447,249,1
1619,802,1
1619,802,1
249,447,1
249,1359,1
447,249,1
249,1118,1
249,447,1
27,1285,1
393,1686,1
1468,1235,1
1468,1554,1
1113,1468,1
1113,815,1
1468,1113,1
36,3,1
36,1,1
768,1444,1
1113,1468,1
1280,768,1
708,281,1
174,1434,1
32,1647,1
1403,1313,1
281,708,1
615,598,1
357,1598,1
1285,52,1
1285,52,1
281,252,1
1285,27,1
9,1647,1
463,469,1
463,482,1
463,361,1
606,128,1
482,463,1
357,1624,1
1540,1168,1
357,809,1
809,357,1
357,809,1
357,1616,1
809,357,1
1623,711,1
357,809,1
357,1248,1
1616,812,1
357,53,1
357,1244,1
1616,1173,1
357,1217,1
1616,1601,1
1686,393,1
1168,1540,1
1281,281,1
1173,1616,1
1624,357,1
105,1648,1
281,1281,1
357,1624,1
1039,1227,1
1039,1598,1
1118,249,1
128,606,1
1616,1173,1
1616,768,1
1173,1616,1
1601,1616,1
1601,1616,1
1608,1647,1
1700,1362,1
1700,768,1
768,1616,1
768,1700,1
1700,768,1
768,1700,1
1700,768,1
53,357,1
307,317,1
361,389,1
361,463,1
973,1697,1
357,1701,1
209,1701,1
1185,607,1
300,1702,1
341,1056,1
341,1056,1
341,1056,1
546,1348,1
1183,1703,1
52,1701,1
337,1598,1
1704,1598,1
1328,239,1
783,1705,1
249,1598,1
400,1598,1
249,1706,1
9,1701,1
9,1706,1
9,1682,1
1543,1467,1
1551,1636,1
1520,449,1
840,1077,1
1393,1427,1
191,765,1
19,1645,1
19,1645,1
1468,1427,1
1468,1427,1
252,766,1
485,1421,1
309,1467,1
1343,1707,1
654,297,1
193,1412,1
1601,1412,1
234,1412,1
1601,1636,1
249,1708,1
249,1701,1
1142,1709,1
32,1710,1
810,1412,1
95,773,1
144,1557,1
799,1557,1
967,1557,1
1513,460,1
1513,460,1
799,733,1
3,1711,1
3,2,1
3,1501,1
3,754,1
536,733,1
1339,1296,1
124,802,1
1712,1466,1
959,958,1
1284,733,1
95,1385,1
95,1419,1
191,1421,1
1509,1566,1
1509,1566,1
1655,1598,1
1543,297,1
32,1655,1
1343,1071,1
1343,1071,1
95,707,1
95,607,1
878,1426,1
95,862,1
48,1655,1
1255,1071,1
225,1426,1
1713,1714,1
1713,1573,1
1406,1715,1
1332,311,1
32,311,1
621,824,1
644,311,1
1716,1308,1
147,1505,1
1716,69,1
361,311,1
809,1071,1
1717,192,1
249,1718,1
1717,1507,1
983,985,1
214,286,1
214,512,1
1716,1689,1
1716,1689,1
276,1683,1
124,1622,1
124,463,1
19,1715,1
32,1053,1
1013,1701,1
1489,1588,1
1500,144,1
1346,1314,1
429,1190,1
429,191,1
809,847,1
95,561,1
95,626,1
95,1118,1
361,1255,1
95,447,1
95,1578,1
1314,1346,1
1543,1715,1
1543,1715,1
1543,1719,1
561,95,1
1543,525,1
1543,502,1
1543,969,1
1408,1720,1
1543,852,1
1190,393,1
1431,431,1
1190,1111,1
1543,1280,1
1543,809,1
1543,1312,1
1543,1565,1
727,710,1
1190,393,1
1313,1285,1
538,361,1
191,429,1
1644,214,1
1644,124,1
312,1,1
847,809,1
393,1190,1
214,1644,1
969,1543,1
620,1644,1
32,1042,1
431,1431,1
1362,799,1
431,1295,1
799,1362,1
1295,431,1
1713,525,1
1713,525,1
1713,561,1
1713,1565,1
1713,1463,1
1463,1713,1
1713,1463,1
1463,1713,1
1713,1463,1
1463,1713,1
1713,1463,1
1463,308,1
342,1362,1
809,1543,1
1118,95,1
1713,809,1
1713,282,1
809,1713,1
1713,809,1
193,393,1
1713,70,1
70,1713,1
282,1713,1
1713,282,1
1,312,1
3,105,1
3,509,1
3,790,1
3,32,1
3,1154,1
3,1373,1
3,800,1
3,504,1
3,234,1
3,1288,1
3,155,1
3,824,1
3,1183,1
