Source,Target,Weight
189,712,1
799,372,1
770,454,1
103,721,1
103,799,1
799,103,1
456,454,1
103,799,1
41,687,1
212,678,1
766,372,1
766,321,1
766,372,1
799,103,1
212,765,1
372,799,1
372,766,1
372,766,1
799,372,1
454,456,1
372,799,1
103,799,1
799,372,1
770,454,1
799,103,1
509,364,1
509,316,1
509,454,1
725,719,1
605,617,1
605,337,1
770,454,1
220,644,1
605,332,1
212,48,1
103,799,1
128,687,1
770,454,1
799,103,1
252,616,1
396,400,1
536,372,1
321,297,1
321,766,1
800,766,1
95,638,1
801,768,1
460,542,1
128,372,1
321,460,1
644,220,1
34,761,1
619,389,1
704,617,1
619,502,1
404,30,1
619,784,1
687,128,1
9,282,1
9,282,1
687,757,1
679,404,1
705,788,1
705,788,1
34,802,1
400,721,1
679,404,1
400,683,1
762,562,1
705,803,1
802,34,1
705,803,1
462,103,1
752,502,1
462,299,1
350,617,1
586,804,1
400,474,1
372,128,1
350,802,1
431,299,1
802,350,1
350,802,1
350,802,1
802,762,1
400,396,1
551,400,1
639,687,1
34,802,1
760,212,1
640,697,1
211,597,1
754,570,1
697,640,1
697,640,1
296,63,1
299,462,1
325,523,1
625,437,1
103,462,1
625,534,1
801,321,1
697,640,1
683,194,1
299,321,1
683,297,1
67,683,1
321,299,1
708,224,1
48,683,1
299,321,1
569,372,1
483,325,1
483,583,1
483,583,1
483,194,1
474,400,1
483,782,1
474,646,1
325,483,1
67,798,1
646,474,1
683,48,1
474,224,1
48,683,1
220,644,1
474,646,1
67,683,1
683,48,1
683,67,1
429,372,1
689,626,1
9,569,1
48,683,1
9,683,1
9,27,1
9,788,1
9,753,1
683,48,1
48,683,1
9,783,1
9,784,1
626,689,1
9,798,1
9,802,1
248,603,1
9,569,1
9,683,1
683,48,1
9,683,1
9,569,1
317,343,1
9,683,1
9,569,1
48,683,1
9,569,1
9,783,1
9,683,1
9,569,1
9,569,1
683,48,1
341,638,1
9,569,1
483,325,1
621,774,1
128,372,1
74,788,1
439,212,1
439,795,1
1,146,1
552,769,1
462,103,1
27,9,1
350,617,1
224,708,1
103,617,1
617,236,1
617,103,1
708,224,1
704,617,1
1,159,1
708,32,1
704,504,1
57,596,1
708,74,1
514,101,1
52,309,1
57,708,1
607,728,1
738,654,1
708,57,1
504,771,1
52,681,1
224,708,1
57,708,1
57,802,1
795,439,1
605,341,1
254,408,1
687,283,1
805,41,1
586,504,1
57,798,1
437,625,1
704,617,1
57,798,1
683,617,1
683,379,1
704,504,1
708,57,1
681,617,1
57,708,1
681,52,1
805,41,1
681,617,1
36,644,1
805,241,1
805,325,1
469,806,1
805,807,1
806,469,1
805,780,1
244,808,1
809,325,1
514,799,1
617,73,1
514,617,1
605,617,1
805,144,1
617,514,1
605,617,1
809,281,1
73,617,1
617,400,1
183,644,1
617,73,1
626,795,1
605,617,1
605,272,1
73,617,1
771,504,1
189,708,1
795,626,1
705,299,1
626,795,1
681,617,1
405,793,1
681,617,1
586,244,1
795,626,1
625,437,1
586,183,1
799,514,1
586,504,1
400,474,1
400,617,1
810,349,1
342,598,1
52,681,1
562,795,1
599,41,1
274,212,1
342,544,1
342,544,1
425,407,1
342,698,1
342,698,1
274,645,1
400,683,1
639,401,1
274,639,1
274,639,1
250,297,1
586,244,1
586,244,1
327,589,1
681,52,1
327,316,1
283,687,1
41,183,1
805,41,1
327,798,1
327,784,1
805,274,1
41,766,1
767,741,1
805,41,1
770,365,1
605,734,1
327,774,1
617,681,1
448,244,1
599,250,1
617,400,1
599,41,1
493,339,1
770,101,1
131,753,1
753,131,1
131,753,1
250,502,1
770,617,1
549,794,1
771,364,1
679,714,1
640,783,1
599,41,1
599,250,1
770,316,1
753,131,1
277,448,1
131,753,1
712,640,1
753,131,1
131,125,1
640,712,1
770,365,1
712,640,1
679,714,1
599,250,1
640,712,1
357,783,1
131,753,1
53,785,1
712,640,1
753,131,1
357,402,1
783,640,1
640,712,1
9,753,1
640,783,1
9,802,1
9,708,1
9,753,1
712,640,1
181,454,1
124,598,1
783,542,1
131,753,1
9,753,1
67,8,1
640,712,1
339,493,1
9,569,1
783,640,1
753,131,1
640,783,1
542,325,1
712,640,1
124,712,1
357,299,1
640,712,1
131,753,1
753,131,1
387,481,1
387,252,1
131,753,1
387,386,1
654,738,1
783,640,1
63,296,1
63,547,1
514,617,1
514,799,1
244,448,1
811,376,1
376,811,1
278,27,1
635,812,1
704,813,1
364,771,1
811,376,1
811,58,1
805,41,1
704,798,1
805,617,1
313,63,1
801,313,1
800,766,1
603,814,1
681,617,1
805,250,1
681,654,1
34,313,1
799,514,1
801,313,1
448,244,1
204,181,1
547,63,1
448,365,1
342,364,1
448,784,1
313,34,1
342,364,1
454,181,1
12,101,1
514,799,1
705,712,1
705,712,1
103,799,1
801,313,1
364,815,1
12,784,1
342,364,1
74,708,1
815,364,1
3,132,1
342,815,1
103,617,1
364,342,1
513,626,1
12,8,1
74,463,1
342,364,1
454,467,1
103,454,1
34,313,1
34,815,1
176,603,1
308,155,1
357,816,1
814,603,1
771,364,1
74,592,1
302,557,1
103,817,1
357,818,1
654,762,1
357,798,1
103,815,1
41,811,1
364,771,1
41,741,1
3,814,1
686,542,1
794,549,1
74,753,1
770,454,1
686,131,1
599,250,1
599,41,1
557,302,1
74,617,1
770,626,1
603,814,1
302,557,1
189,712,1
626,513,1
12,308,1
603,157,1
603,157,1
74,607,1
12,288,1
733,297,1
733,168,1
733,302,1
814,3,1
814,603,1
603,814,1
557,302,1
460,321,1
277,448,1
498,815,1
770,460,1
635,74,1
586,244,1
302,557,1
557,302,1
586,815,1
586,816,1
799,514,1
74,460,1
799,103,1
74,635,1
766,41,1
41,766,1
635,74,1
372,569,1
766,482,1
766,41,1
372,128,1
41,766,1
766,769,1
766,41,1
635,74,1
372,429,1
364,429,1
277,448,1
766,283,1
343,74,1
372,766,1
41,766,1
372,560,1
805,41,1
766,372,1
766,41,1
429,372,1
793,785,1
805,41,1
41,766,1
372,766,1
41,805,1
766,41,1
640,175,1
621,372,1
41,766,1
805,41,1
621,819,1
766,372,1
297,683,1
640,323,1
766,41,1
297,321,1
41,805,1
41,766,1
297,250,1
617,74,1
766,41,1
482,766,1
621,542,1
41,766,1
272,632,1
805,41,1
41,805,1
560,372,1
766,482,1
766,41,1
482,766,1
766,482,1
617,103,1
683,400,1
482,766,1
617,734,1
766,482,1
482,766,1
725,547,1
389,598,1
212,48,1
379,683,1
617,681,1
41,766,1
770,617,1
272,448,1
372,621,1
617,734,1
389,448,1
372,448,1
27,278,1
654,632,1
400,617,1
474,400,1
389,640,1
617,734,1
725,547,1
599,250,1
599,41,1
400,683,1
617,400,1
777,798,1
777,795,1
379,51,1
29,389,1
365,448,1
29,697,1
708,57,1
12,402,1
617,640,1
725,547,1
708,74,1
283,766,1
299,705,1
12,389,1
617,734,1
473,708,1
172,820,1
617,272,1
540,439,1
473,771,1
708,473,1
821,805,1
617,734,1
351,815,1
617,124,1
679,308,1
617,734,1
68,598,1
308,794,1
448,272,1
448,372,1
679,308,1
448,365,1
617,308,1
617,734,1
617,201,1
679,308,1
296,63,1
617,308,1
679,308,1
12,617,1
681,617,1
249,617,1
795,777,1
128,372,1
800,766,1
249,654,1
504,771,1
249,454,1
617,681,1
249,654,1
617,644,1
249,617,1
617,272,1
249,654,1
605,734,1
617,734,1
605,74,1
244,448,1
617,734,1
617,272,1
605,734,1
617,734,1
323,640,1
617,272,1
389,29,1
617,734,1
761,372,1
605,272,1
617,272,1
249,454,1
617,272,1
12,617,1
617,272,1
733,639,1
272,617,1
272,617,1
617,272,1
605,272,1
12,617,1
272,617,1
617,272,1
617,272,1
12,617,1
272,617,1
626,649,1
819,822,1
12,617,1
272,448,1
649,626,1
626,649,1
626,649,1
681,617,1
626,649,1
12,617,1
605,32,1
12,617,1
12,823,1
474,74,1
770,617,1
705,299,1
12,617,1
605,224,1
697,341,1
697,29,1
679,504,1
770,617,1
823,824,1
12,823,1
823,325,1
605,224,1
12,823,1
819,825,1
12,825,1
770,454,1
681,626,1
605,224,1
704,617,1
12,823,1
681,626,1
12,823,1
770,617,1
605,194,1
12,823,1
770,617,1
249,454,1
681,626,1
777,795,1
12,823,1
821,805,1
741,41,1
154,547,1
342,638,1
581,582,1
581,328,1
296,823,1
474,651,1
700,481,1
605,74,1
605,74,1
9,697,1
700,68,1
823,296,1
771,364,1
823,29,1
700,626,1
681,626,1
700,654,1
9,697,1
9,598,1
181,454,1
296,823,1
29,823,1
9,607,1
771,473,1
679,308,1
823,296,1
733,654,1
823,29,1
296,823,1
679,67,1
29,823,1
826,814,1
29,823,1
733,626,1
733,654,1
644,617,1
771,504,1
823,296,1
733,654,1
296,823,1
765,321,1
765,212,1
765,372,1
823,29,1
765,532,1
29,823,1
733,654,1
103,799,1
823,296,1
823,29,1
605,263,1
296,823,1
827,61,1
733,708,1
29,823,1
605,263,1
733,761,1
617,644,1
605,263,1
220,654,1
617,681,1
733,626,1
605,263,1
823,296,1
823,29,1
296,823,1
805,821,1
733,708,1
638,342,1
705,825,1
638,341,1
638,95,1
638,95,1
638,744,1
733,626,1
29,823,1
9,598,1
448,272,1
9,697,1
325,823,1
688,103,1
9,569,1
712,705,1
163,658,1
638,646,1
9,569,1
448,244,1
599,250,1
712,124,1
586,504,1
557,583,1
9,598,1
644,617,1
733,475,1
9,569,1
9,569,1
9,569,1
569,372,1
283,766,1
103,688,1
605,74,1
9,598,1
9,569,1
9,569,1
9,569,1
9,569,1
777,784,1
9,683,1
386,343,1
733,626,1
733,475,1
9,569,1
386,790,1
733,708,1
9,212,1
32,825,1
599,250,1
605,32,1
638,794,1
9,569,1
586,244,1
343,386,1
9,569,1
9,569,1
728,607,1
63,313,1
549,794,1
9,601,1
63,547,1
155,308,1
9,697,1
357,708,1
9,569,1
605,32,1
9,569,1
364,771,1
249,659,1
249,163,1
828,96,1
708,357,1
605,32,1
605,32,1
9,569,1
9,569,1
9,569,1
9,569,1
617,103,1
542,460,1
829,819,1
542,783,1
9,569,1
596,57,1
9,569,1
704,605,1
757,687,1
9,569,1
9,569,1
758,741,1
250,638,1
542,621,1
728,758,1
757,212,1
9,569,1
638,250,1
9,598,1
542,816,1
830,364,1
9,569,1
741,758,1
9,569,1
372,128,1
364,830,1
372,761,1
826,32,1
617,681,1
372,765,1
679,557,1
372,569,1
697,638,1
638,697,1
569,372,1
128,372,1
32,605,1
189,708,1
342,638,1
372,569,1
605,32,1
638,323,1
32,681,1
372,128,1
569,372,1
638,697,1
189,712,1
605,32,1
758,741,1
605,73,1
638,697,1
638,87,1
787,73,1
787,73,1
787,73,1
128,372,1
638,697,1
69,498,1
638,87,1
638,697,1
175,640,1
495,263,1
599,250,1
679,557,1
697,73,1
372,765,1
638,758,1
495,181,1
638,697,1
189,708,1
697,475,1
437,625,1
681,617,1
495,831,1
638,323,1
681,32,1
617,90,1
624,437,1
679,654,1
475,697,1
638,643,1
697,475,1
697,475,1
539,765,1
475,697,1
475,697,1
644,712,1
697,475,1
679,654,1
697,475,1
719,712,1
250,72,1
638,637,1
644,39,1
250,260,1
638,697,1
250,536,1
644,711,1
475,697,1
308,823,1
617,681,1
697,475,1
372,569,1
372,128,1
679,654,1
475,697,1
67,825,1
638,697,1
124,712,1
697,475,1
72,250,1
757,252,1
638,697,1
686,542,1
583,557,1
400,683,1
679,557,1
400,396,1
569,372,1
679,654,1
719,753,1
638,697,1
337,769,1
475,697,1
128,372,1
644,59,1
683,400,1
67,806,1
199,72,1
233,481,1
624,343,1
644,30,1
400,683,1
704,617,1
697,475,1
96,828,1
683,400,1
644,378,1
679,654,1
400,639,1
475,697,1
124,474,1
250,617,1
679,557,1
638,719,1
605,337,1
189,708,1
400,683,1
68,832,1
557,583,1
617,250,1
679,833,1
719,638,1
679,7,1
638,719,1
708,557,1
681,617,1
400,286,1
644,389,1
783,542,1
400,396,1
19,525,1
68,798,1
644,659,1
400,626,1
679,557,1
415,244,1
799,103,1
590,626,1
68,475,1
712,124,1
475,68,1
753,74,1
400,250,1
68,475,1
753,719,1
475,68,1
712,719,1
801,103,1
259,256,1
233,193,1
638,719,1
712,644,1
834,175,1
557,708,1
250,475,1
741,758,1
57,708,1
644,712,1
475,250,1
400,708,1
644,708,1
250,475,1
400,638,1
475,250,1
794,549,1
644,598,1
250,475,1
400,712,1
475,250,1
400,323,1
68,475,1
475,68,1
87,475,1
193,233,1
598,644,1
250,475,1
712,400,1
598,68,1
644,598,1
679,557,1
12,288,1
41,741,1
708,557,1
400,466,1
199,638,1
400,712,1
596,400,1
712,644,1
475,250,1
596,57,1
9,681,1
418,475,1
400,596,1
9,8,1
9,569,1
9,683,1
712,400,1
598,124,1
9,598,1
475,418,1
741,41,1
9,598,1
199,823,1
68,598,1
638,400,1
686,400,1
498,495,1
638,102,1
400,712,1
462,617,1
719,686,1
596,400,1
741,212,1
440,795,1
638,753,1
596,388,1
346,345,1
41,741,1
638,753,1
542,753,1
542,753,1
120,222,1
643,638,1
12,402,1
557,708,1
753,542,1
595,193,1
595,321,1
595,321,1
712,400,1
220,654,1
605,557,1
712,644,1
12,588,1
12,140,1
514,832,1
605,29,1
640,389,1
12,140,1
220,654,1
741,607,1
252,757,1
9,681,1
9,8,1
12,753,1
220,372,1
52,681,1
617,250,1
617,462,1
454,249,1
454,181,1
679,557,1
678,212,1
495,498,1
605,795,1
681,52,1
590,835,1
462,617,1
498,495,1
835,590,1
590,835,1
396,400,1
12,96,1
686,719,1
12,569,1
605,557,1
640,617,1
617,462,1
605,29,1
12,830,1
12,140,1
605,263,1
617,640,1
12,569,1
835,590,1
721,400,1
640,617,1
194,836,1
488,120,1
617,640,1
640,617,1
605,29,1
12,101,1
605,557,1
305,212,1
307,317,1
12,569,1
757,252,1
586,832,1
681,795,1
193,595,1
704,617,1
679,557,1
9,681,1
9,8,1
462,675,1
160,638,1
605,557,1
12,830,1
801,313,1
32,681,1
605,32,1
704,835,1
12,569,1
605,596,1
12,689,1
498,831,1
363,816,1
681,32,1
12,757,1
605,557,1
801,313,1
12,527,1
321,460,1
321,765,1
321,595,1
605,462,1
142,762,1
321,595,1
282,462,1
679,557,1
463,687,1
194,679,1
605,557,1
795,681,1
463,74,1
605,462,1
289,460,1
313,34,1
12,569,1
638,160,1
605,462,1
624,8,1
679,557,1
605,557,1
549,794,1
321,774,1
605,462,1
12,569,1
282,462,1
801,313,1
801,313,1
837,346,1
638,646,1
8,624,1
605,462,1
838,644,1
120,488,1
638,643,1
460,542,1
12,569,1
801,313,1
583,557,1
638,640,1
801,313,1
605,462,1
801,313,1
603,814,1
801,313,1
289,835,1
676,719,1
823,308,1
103,462,1
761,372,1
99,194,1
823,199,1
835,289,1
313,801,1
766,283,1
289,835,1
462,103,1
12,689,1
766,283,1
9,681,1
12,681,1
605,29,1
313,801,1
766,41,1
814,603,1
103,462,1
9,142,1
801,313,1
835,289,1
9,569,1
9,569,1
801,313,1
462,103,1
313,801,1
289,835,1
683,400,1
605,29,1
355,316,1
835,289,1
313,801,1
103,462,1
605,640,1
605,704,1
605,704,1
297,234,1
679,504,1
605,704,1
605,704,1
103,839,1
297,573,1
289,835,1
63,801,1
297,573,1
573,297,1
9,569,1
605,704,1
234,297,1
103,840,1
9,569,1
283,766,1
605,462,1
603,814,1
9,569,1
297,573,1
801,313,1
9,569,1
297,234,1
504,586,1
605,442,1
573,297,1
605,704,1
617,640,1
283,766,1
605,704,1
313,801,1
801,313,1
9,569,1
801,63,1
679,504,1
297,573,1
801,313,1
555,641,1
9,569,1
617,688,1
679,841,1
790,386,1
605,704,1
617,704,1
713,842,1
605,704,1
721,782,1
605,704,1
573,297,1
605,704,1
95,63,1
835,289,1
605,704,1
9,569,1
9,569,1
103,841,1
297,573,1
814,603,1
617,462,1
400,396,1
9,569,1
103,843,1
843,576,1
704,617,1
462,617,1
400,596,1
95,753,1
313,801,1
617,704,1
400,712,1
605,704,1
313,801,1
843,798,1
573,297,1
603,814,1
442,144,1
534,625,1
9,8,1
400,683,1
605,704,1
9,569,1
617,462,1
297,573,1
9,569,1
400,721,1
289,835,1
617,704,1
462,617,1
704,617,1
605,704,1
605,704,1
835,289,1
9,569,1
617,462,1
400,504,1
9,569,1
372,823,1
256,48,1
400,783,1
605,704,1
617,704,1
823,372,1
194,823,1
704,605,1
372,835,1
704,617,1
194,586,1
617,704,1
701,103,1
372,844,1
701,193,1
605,704,1
845,808,1
704,617,1
701,372,1
573,297,1
704,605,1
194,683,1
194,296,1
605,704,1
504,400,1
194,99,1
808,244,1
605,372,1
372,765,1
843,783,1
194,482,1
372,823,1
704,605,1
823,372,1
289,835,1
679,504,1
823,372,1
297,573,1
194,422,1
835,372,1
442,753,1
605,704,1
704,605,1
783,400,1
372,605,1
194,555,1
372,823,1
845,808,1
845,808,1
845,808,1
194,583,1
605,704,1
372,835,1
194,456,1
482,194,1
605,372,1
573,297,1
704,605,1
783,843,1
372,835,1
194,482,1
704,605,1
372,605,1
99,194,1
9,569,1
9,569,1
9,256,1
504,719,1
605,704,1
9,256,1
605,372,1
814,603,1
9,343,1
704,605,1
482,194,1
605,704,1
9,844,1
605,704,1
9,569,1
704,605,1
704,605,1
605,704,1
704,605,1
605,704,1
704,605,1
590,795,1
482,823,1
835,289,1
605,704,1
835,372,1
704,605,1
289,835,1
605,704,1
681,590,1
605,317,1
704,605,1
605,704,1
704,605,1
801,313,1
605,704,1
605,681,1
835,289,1
590,681,1
835,388,1
289,835,1
701,103,1
372,835,1
289,835,1
701,103,1
835,289,1
103,835,1
289,835,1
701,48,1
95,175,1
835,289,1
289,835,1
41,766,1
543,640,1
681,605,1
9,343,1
835,103,1
835,289,1
289,835,1
846,588,1
835,289,1
128,542,1
847,97,1
189,774,1
713,498,1
758,741,1
289,835,1
758,719,1
625,437,1
625,534,1
683,400,1
323,400,1
289,835,1
75,120,1
36,73,1
835,289,1
388,835,1
683,194,1
534,625,1
617,704,1
289,835,1
289,835,1
754,438,1
841,848,1
835,388,1
625,534,1
835,289,1
297,573,1
683,413,1
388,835,1
289,835,1
835,289,1
289,835,1
835,289,1
73,605,1
588,846,1
73,697,1
687,757,1
289,835,1
835,289,1
704,617,1
311,321,1
289,835,1
687,815,1
687,823,1
835,289,1
687,783,1
289,835,1
687,586,1
687,832,1
542,128,1
439,540,1
439,795,1
439,795,1
823,687,1
783,687,1
823,482,1
651,765,1
651,765,1
809,281,1
540,439,1
128,542,1
540,439,1
809,340,1
97,726,1
809,823,1
97,726,1
513,263,1
422,297,1
422,297,1
689,626,1
308,823,1
308,311,1
781,642,1
781,642,1
308,849,1
781,642,1
72,701,1
468,830,1
263,513,1
236,617,1
244,586,1
244,415,1
536,250,1
244,808,1
41,817,1
214,839,1
214,815,1
836,194,1
798,513,1
626,400,1
29,850,1
626,590,1
514,835,1
482,823,1
638,646,1
638,269,1
638,95,1
626,689,1
9,282,1
63,801,1
63,95,1
831,498,1
679,841,1
337,605,1
679,308,1
851,162,1
851,679,1
632,654,1
632,272,1
851,679,1
851,852,1
851,679,1
851,679,1
120,75,1
509,364,1
542,729,1
638,68,1
621,372,1
621,542,1
638,753,1
509,306,1
851,679,1
199,823,1
800,766,1
513,263,1
513,798,1
831,540,1
823,308,1
823,482,1
181,495,1
547,63,1
547,154,1
431,52,1
316,327,1
316,355,1
617,704,1
617,236,1
355,316,1
586,504,1
586,687,1
586,244,1
801,63,1
708,557,1
132,449,1
194,375,1
194,355,1
194,203,1
194,755,1
431,343,1
204,830,1
711,644,1
204,181,1
204,198,1
244,586,1
431,343,1
830,468,1
508,372,1
830,339,1
830,765,1
431,343,1
204,830,1
704,605,1
204,181,1
204,830,1
317,605,1
204,830,1
830,502,1
617,681,1
308,273,1
617,704,1
495,498,1
495,181,1
704,617,1
617,704,1
431,727,1
708,719,1
337,771,1
349,511,1
719,708,1
708,719,1
617,704,1
835,514,1
431,617,1
853,838,1
44,400,1
719,708,1
617,681,1
431,617,1
204,830,1
511,349,1
63,547,1
343,688,1
63,801,1
713,842,1
713,95,1
713,48,1
635,442,1
337,777,1
792,679,1
617,462,1
713,603,1
708,719,1
713,644,1
439,540,1
713,586,1
713,363,1
547,63,1
794,449,1
794,449,1
617,596,1
431,617,1
372,831,1
36,828,1
617,514,1
617,161,1
766,283,1
766,283,1
766,41,1
605,681,1
617,308,1
547,63,1
605,73,1
605,337,1
605,704,1
770,617,1
617,854,1
30,644,1
605,317,1
771,337,1
67,843,1
34,313,1
272,632,1
34,843,1
34,843,1
34,351,1
9,142,1
19,114,1
704,617,1
809,325,1
53,847,1
704,605,1
843,34,1
687,783,1
34,843,1
53,855,1
715,128,1
856,626,1
72,857,1
626,856,1
704,852,1
704,848,1
34,538,1
586,244,1
448,375,1
704,839,1
831,372,1
473,771,1
858,701,1
843,34,1
72,704,1
704,72,1
704,72,1
72,337,1
514,835,1
34,843,1
514,617,1
843,34,1
617,704,1
605,704,1
617,26,1
800,766,1
824,823,1
474,124,1
824,816,1
469,463,1
617,514,1
741,474,1
474,741,1
617,704,1
302,823,1
617,161,1
785,793,1
161,617,1
26,823,1
826,32,1
617,161,1
823,26,1
161,617,1
617,124,1
826,372,1
256,514,1
617,161,1
830,389,1
617,728,1
765,372,1
765,372,1
617,161,1
765,372,1
765,651,1
765,651,1
659,644,1
765,830,1
800,766,1
830,765,1
47,567,1
448,823,1
47,814,1
765,830,1
830,765,1
814,47,1
349,511,1
263,513,1
847,101,1
765,830,1
