source,target,weight
75,85,3
75,128,7
76,222,2
76,138,2
76,130,6
76,141,7
76,230,4
77,192,5
78,133,3
79,167,2
79,195,6
79,204,5
79,112,2
80,145,6
81,171,2
81,181,1
81,93,5
82,213,4
83,147,5
83,149,2
84,171,3
84,129,3
84,89,6
86,158,4
86,169,2
86,200,5
87,106,5
87,245,4
88,90,4
89,202,2
89,168,5
90,135,1
90,136,3
90,137,1
91,180,1
92,102,5
92,230,3
92,233,7
93,198,6
93,130,7
93,138,3
93,230,2
95,145,2
95,148,7
96,132,6
96,167,5
97,230,7
97,139,5
97,185,2
98,141,1
99,196,5
100,173,5
101,182,1
102,227,7
102,230,7
104,173,1
105,226,3
105,118,3
106,120,2
107,168,3
107,171,2
108,171,5
109,137,6
110,132,1
110,167,6
110,175,3
111,196,2
111,221,6
111,244,1
112,183,3
112,204,6
113,170,6
113,230,3
114,151,7
114,216,4
117,184,4
118,232,4
119,140,4
119,230,7
119,232,2
119,233,6
119,127,1
120,201,7
121,131,1
121,151,4
121,152,5
121,216,5
122,186,1
124,146,7
126,234,1
127,200,4
127,163,6
128,133,5
129,171,2
129,176,4
130,193,5
130,232,7
130,229,2
130,178,7
130,230,5
131,161,6
131,223,3
134,157,6
134,222,2
134,144,5
134,156,7
134,230,5
135,209,2
135,221,7
135,196,3
135,210,3
136,241,7
138,193,3
138,247,3
138,222,1
139,177,2
139,153,5
139,228,6
140,227,3
140,230,7
141,246,5
141,223,7
141,151,3
142,184,1
142,162,4
143,192,5
143,221,2
143,159,6
144,178,4
144,164,1
144,232,6
145,243,5
146,166,2
146,149,1
146,172,2
146,199,5
147,228,2
148,235,5
148,243,2
149,172,3
149,199,7
150,248,6
151,220,6
151,234,1
151,246,6
152,155,6
152,226,3
153,215,5
153,179,7
154,184,6
154,239,7
155,214,5
155,246,4
155,161,2
155,248,4
156,198,3
156,230,7
156,233,7
157,232,5
157,237,1
157,230,6
158,169,4
158,167,4
158,184,6
158,211,6
160,176,5
162,189,3
163,229,7
163,179,2
164,198,5
164,222,1
164,230,2
165,213,6
167,174,2
167,206,1
167,204,6
167,200,5
167,243,2
167,211,3
167,232,5
168,171,7
168,212,5
170,230,6
170,232,5
171,181,5
171,249,2
171,212,3
171,187,4
171,176,6
172,177,2
172,185,7
173,186,7
173,230,2
174,200,7
175,200,1
177,182,2
178,230,1
178,232,3
180,224,5
180,190,6
183,225,2
184,195,3
186,230,2
186,208,4
190,199,4
191,193,4
191,230,7
191,232,1
193,230,5
193,232,6
196,221,3
198,230,5
199,219,7
200,206,6
201,243,3
204,206,3
207,215,1
209,210,3
213,249,2
214,242,3
222,230,1
223,238,1
225,231,4
227,230,1
229,230,2
230,233,5
230,232,5
230,247,4
230,237,7
232,237,4
232,243,7
234,238,7
235,243,3
235,248,5
