source,target,weight
113,230,2
114,151,2
114,216,3
117,184,6
118,232,6
119,140,5
119,230,5
119,232,7
119,233,1
119,127,6
120,201,1
121,131,6
121,151,5
121,152,2
121,216,3
122,186,3
124,146,1
126,234,4
127,200,7
127,163,3
128,133,5
129,171,7
129,176,7
130,193,3
130,232,4
130,229,3
130,178,7
130,230,7
131,161,2
131,223,3
134,157,5
134,222,2
134,144,4
134,156,7
134,230,1
135,209,7
135,221,4
135,196,7
135,210,5
136,241,5
138,193,7
138,247,5
138,222,6
139,177,4
139,153,6
139,228,5
140,227,1
140,230,5
141,246,1
141,223,4
141,151,1
142,184,5
142,162,4
143,192,7
143,221,5
143,159,6
144,178,1
144,164,1
144,232,6
145,243,4
146,166,2
146,149,3
146,172,7
146,199,2
147,228,2
148,235,7
148,243,4
149,172,2
149,199,1
150,248,2
151,220,3
151,234,7
151,246,4
152,155,1
152,226,2
153,215,4
153,179,2
154,184,1
154,239,5
155,214,7
155,246,6
155,161,6
155,248,4
156,198,1
156,230,2
156,233,1
157,232,6
157,237,2
157,230,1
158,169,6
158,167,6
158,184,1
158,211,3
160,176,1
162,189,1
163,229,5
163,179,2
164,198,2
164,222,3
164,230,6
165,213,4
167,174,5
167,206,7
167,204,7
167,200,6
167,243,1
167,211,4
167,232,2
168,171,1
168,212,1
170,230,7
170,232,6
171,181,2
171,249,2
171,212,4
171,187,3
171,176,7
172,177,6
172,185,7
173,186,7
173,230,4
174,200,4
175,200,1
177,182,2
178,230,6
178,232,4
180,224,1
180,190,1
183,225,4
184,195,7
186,230,2
186,208,3
190,199,2
191,193,6
191,230,4
191,232,2
193,230,6
193,232,7
196,221,2
198,230,6
199,219,2
200,206,3
201,243,3
204,206,7
207,215,5
209,210,1
213,249,4
214,242,5
222,230,7
223,238,6
225,231,2
227,230,1
229,230,1
230,233,7
230,232,3
230,247,6
230,237,7
232,237,6
232,243,7
234,238,4
235,243,6
235,248,3
