source,target,weight
74,124,5
75,171,4
75,85,1
75,128,3
76,222,5
76,138,1
76,130,4
76,141,7
76,230,4
77,192,6
78,133,4
79,167,3
79,195,5
79,204,5
79,112,7
80,145,5
81,171,7
81,181,5
81,93,5
82,213,2
83,147,4
83,149,4
84,171,2
84,129,3
84,89,1
86,158,3
86,169,2
86,200,5
87,106,1
87,245,7
88,90,3
89,202,1
89,168,2
90,135,5
90,136,2
90,137,7
91,180,4
92,102,7
92,230,5
92,233,7
93,198,4
93,130,3
93,138,5
93,230,1
95,145,6
95,148,4
96,132,7
96,167,4
97,230,5
97,139,5
97,185,4
98,141,1
99,196,1
100,173,4
101,182,1
102,227,4
102,230,7
104,173,4
105,226,4
105,118,7
106,120,2
107,168,3
107,171,3
108,171,5
109,137,7
110,132,3
110,167,7
110,175,3
111,196,3
111,221,3
111,244,7
112,183,5
112,204,1
113,170,4
113,230,6
114,151,3
114,216,2
117,184,6
118,232,6
119,140,6
119,230,7
119,232,4
119,233,7
119,127,6
120,201,3
121,131,5
121,151,7
121,152,6
121,216,1
122,186,3
124,146,2
126,234,7
127,200,6
127,163,3
128,133,3
129,171,4
129,176,6
130,193,3
130,232,6
130,229,2
130,178,3
130,230,6
131,161,1
131,223,7
134,157,2
134,222,4
134,144,7
134,156,7
134,230,3
135,209,5
135,221,4
135,196,4
135,210,1
136,241,7
138,193,7
138,247,4
138,222,2
139,177,5
139,153,1
139,228,5
140,227,3
140,230,4
141,246,7
141,223,1
141,151,3
142,184,3
142,162,1
143,192,1
143,221,1
143,159,6
144,178,6
144,164,6
144,232,4
145,243,1
146,166,7
146,149,5
146,172,1
146,199,4
147,228,2
148,235,1
148,243,6
149,172,1
149,199,5
150,248,1
151,220,4
151,234,4
151,246,5
152,155,6
152,226,2
153,215,2
153,179,3
154,184,1
154,239,2
155,214,6
155,246,5
155,161,5
155,248,5
156,198,1
156,230,4
156,233,3
157,232,4
157,237,7
157,230,3
158,169,7
158,167,3
158,184,1
158,211,6
160,176,3
162,189,1
163,229,3
163,179,2
164,198,6
164,222,6
164,230,6
165,213,5
167,174,7
167,206,4
167,204,4
167,200,6
167,243,1
167,211,4
167,232,1
168,171,1
168,212,4
170,230,7
170,232,5
171,181,4
171,249,2
171,212,6
171,187,2
171,176,3
172,177,4
172,185,5
173,186,7
173,230,7
174,200,3
175,200,7
177,182,3
178,230,1
178,232,7
180,224,3
180,190,4
183,225,5
184,195,4
186,230,5
186,208,5
190,199,6
191,193,6
191,230,7
191,232,6
193,230,7
193,232,4
196,221,2
198,230,4
199,219,6
200,206,2
201,243,4
204,206,5
207,215,3
209,210,6
213,249,2
214,242,3
222,230,7
223,238,7
225,231,7
227,230,5
229,230,6
230,233,1
230,232,1
230,247,1
230,237,2
232,237,7
232,243,7
234,238,3
235,243,1
235,248,1
