source,target,weight
88,90,4
89,202,7
89,168,1
90,135,5
90,136,3
90,137,2
91,180,6
92,102,6
92,230,2
92,233,1
93,198,7
93,130,2
93,138,3
93,230,2
95,145,6
95,148,1
96,132,6
96,167,1
97,230,6
97,139,6
97,185,6
98,141,3
99,196,6
100,173,2
101,182,5
102,227,3
102,230,1
104,173,1
105,226,2
105,118,7
106,120,1
107,168,6
107,171,6
108,171,2
109,137,5
110,132,1
110,167,2
110,175,4
111,196,4
111,221,1
111,244,7
112,183,2
112,204,4
113,170,7
113,230,1
114,151,1
114,216,3
117,184,5
118,232,1
119,140,4
119,230,3
119,232,2
119,233,4
119,127,3
120,201,3
121,131,4
121,151,6
121,152,2
121,216,5
122,186,4
124,146,4
126,234,2
127,200,4
127,163,6
128,133,6
129,171,1
129,176,6
130,193,2
130,232,7
130,229,3
130,178,1
130,230,2
131,161,3
131,223,4
134,157,7
134,222,2
134,144,7
134,156,4
134,230,7
135,209,6
135,221,2
135,196,6
135,210,2
136,241,7
138,193,5
138,247,4
138,222,4
139,177,1
139,153,7
139,228,5
140,227,6
140,230,4
141,246,7
141,223,6
141,151,1
142,184,1
142,162,1
143,192,3
143,221,4
143,159,7
144,178,2
144,164,5
144,232,6
145,243,5
146,166,7
146,149,7
146,172,4
146,199,4
147,228,1
148,235,6
148,243,7
149,172,6
149,199,6
150,248,7
151,220,6
151,234,7
151,246,1
152,155,7
152,226,5
153,215,6
153,179,7
154,184,7
154,239,7
155,214,6
155,246,2
155,161,5
155,248,5
156,198,4
156,230,5
156,233,4
157,232,7
157,237,2
157,230,6
158,169,7
158,167,7
158,184,6
158,211,6
160,176,6
162,189,5
163,229,1
163,179,7
164,198,5
164,222,5
164,230,5
165,213,4
167,174,2
167,206,6
167,204,3
167,200,3
167,243,5
167,211,5
167,232,2
168,171,4
168,212,2
170,230,5
170,232,1
171,181,2
171,249,3
171,212,3
171,187,4
171,176,6
172,177,1
172,185,3
173,186,6
173,230,3
174,200,1
175,200,2
177,182,5
178,230,5
178,232,7
180,224,4
180,190,6
183,225,7
184,195,2
186,230,7
186,208,4
190,199,6
191,193,4
191,230,1
191,232,5
193,230,1
193,232,4
196,221,6
198,230,3
199,219,2
200,206,4
201,243,7
204,206,5
207,215,4
209,210,1
213,249,4
214,242,5
222,230,5
223,238,5
225,231,3
227,230,6
229,230,7
230,233,4
230,232,7
230,247,2
230,237,5
232,237,4
232,243,1
234,238,7
235,243,6
235,248,1
