source,target,weight
46,171,6
46,165,6
46,176,1
47,194,7
47,87,5
47,243,1
48,57,3
49,191,5
49,232,6
49,76,7
49,230,2
50,171,1
50,57,5
51,172,4
51,215,4
51,74,5
51,97,1
52,142,1
52,201,6
52,150,5
52,80,4
52,243,7
53,138,3
53,93,7
53,247,3
53,230,6
53,232,6
54,130,5
54,230,6
54,76,4
54,229,2
55,248,5
56,165,7
56,171,3
57,171,7
57,168,1
57,213,3
57,65,6
57,67,5
58,158,1
58,167,4
59,155,2
59,234,5
59,230,3
60,167,6
60,174,4
61,241,4
61,143,4
61,205,5
61,209,3
61,244,3
62,243,4
63,160,2
63,171,1
63,67,4
63,82,1
64,184,3
64,96,6
65,84,6
65,146,3
65,101,7
65,108,3
66,137,6
66,203,6
66,88,4
67,236,4
68,173,7
68,208,1
69,188,3
69,73,5
69,99,2
70,190,6
70,85,4
70,78,3
70,104,2
71,170,5
71,134,7
71,113,3
71,193,2
71,230,3
71,232,7
72,187,2
72,84,2
73,221,4
74,149,1
74,199,1
74,172,5
74,182,7
74,219,7
74,163,3
74,124,2
75,171,1
75,85,2
75,128,6
76,222,3
76,138,5
76,130,1
76,141,3
76,230,7
77,192,2
78,133,3
79,167,2
79,195,6
79,204,4
79,112,2
80,145,5
81,171,5
81,181,7
81,93,1
82,213,6
83,147,2
83,149,1
84,171,1
84,129,2
84,89,7
86,158,7
86,169,4
86,200,3
87,106,5
87,245,2
88,90,6
89,202,2
89,168,6
90,135,7
90,136,6
90,137,3
91,180,2
92,102,1
92,230,2
92,233,2
93,198,4
93,130,6
93,138,5
93,230,1
95,145,4
95,148,7
96,132,5
96,167,1
97,230,3
97,139,6
97,185,1
98,141,2
99,196,7
100,173,5
101,182,2
102,227,6
102,230,6
104,173,6
105,226,1
105,118,1
106,120,5
107,168,5
107,171,3
108,171,3
109,137,1
110,132,4
110,167,5
110,175,7
111,196,6
111,221,7
111,244,7
112,183,6
112,204,5
113,170,2
113,230,3
114,151,2
114,216,1
117,184,1
118,232,1
119,140,1
119,230,4
119,232,3
119,233,3
119,127,4
120,201,3
121,131,4
121,151,4
121,152,7
121,216,1
122,186,2
124,146,5
126,234,6
127,200,3
127,163,7
128,133,7
129,171,5
129,176,7
130,193,1
130,232,5
130,229,2
130,178,6
130,230,1
131,161,5
131,223,1
134,157,3
134,222,7
134,144,7
134,156,2
134,230,7
135,209,4
135,221,7
135,196,6
135,210,6
136,241,7
138,193,2
138,247,4
138,222,1
139,177,1
139,153,4
139,228,6
140,227,7
140,230,3
141,246,5
141,223,5
141,151,5
142,184,3
142,162,2
143,192,6
143,221,3
143,159,7
144,178,7
144,164,2
144,232,3
145,243,7
146,166,2
146,149,3
146,172,7
146,199,6
147,228,1
148,235,5
148,243,5
149,172,1
149,199,6
150,248,6
151,220,6
151,234,2
151,246,3
152,155,4
152,226,3
153,215,7
153,179,2
154,184,7
154,239,3
155,214,6
155,246,4
155,161,4
155,248,5
156,198,1
156,230,3
156,233,1
157,232,4
157,237,4
157,230,4
158,169,5
158,167,5
158,184,6
158,211,6
160,176,6
162,189,5
163,229,5
163,179,5
164,198,6
164,222,5
164,230,7
165,213,4
167,174,7
167,206,7
167,204,3
167,200,4
167,243,4
167,211,5
167,232,6
168,171,3
168,212,3
170,230,2
170,232,2
171,181,7
171,249,4
171,212,2
171,187,2
171,176,3
172,177,2
172,185,6
173,186,2
173,230,4
174,200,4
175,200,7
177,182,6
178,230,2
178,232,6
180,224,3
180,190,1
183,225,4
184,195,4
186,230,7
186,208,1
190,199,4
191,193,4
191,230,7
191,232,2
193,230,1
193,232,4
196,221,2
198,230,2
199,219,1
200,206,1
201,243,7
204,206,6
207,215,4
209,210,3
213,249,4
214,242,5
222,230,6
223,238,3
225,231,4
227,230,2
229,230,7
230,233,6
230,232,3
230,247,6
230,237,7
232,237,6
232,243,4
234,238,4
235,243,5
235,248,7
