source,target,weight
90,134,4
90,203,6
90,228,1
91,138,4
91,205,3
92,158,3
92,120,5
93,111,7
93,248,1
94,170,1
94,196,3
95,145,2
95,181,4
95,120,1
96,113,5
97,144,1
97,205,2
98,186,2
98,194,4
99,137,3
99,203,1
99,209,3
99,226,5
100,188,6
100,146,2
100,194,3
100,104,6
101,189,5
101,108,6
101,196,3
102,138,3
102,188,7
102,195,4
103,142,4
103,218,2
103,248,5
104,194,4
104,111,7
104,185,4
104,248,4
105,148,1
105,175,3
106,189,7
106,193,5
106,145,3
106,168,2
106,210,5
107,121,2
107,172,6
108,208,3
108,113,6
108,112,7
109,129,4
109,204,4
110,113,7
112,173,7
112,190,6
112,142,7
112,237,1
112,231,3
114,120,3
114,196,7
115,188,1
115,184,2
116,136,3
116,234,1
117,154,2
117,155,7
117,234,1
118,120,5
118,204,3
119,149,2
119,204,7
120,219,4
120,130,6
120,140,3
120,247,4
120,145,5
120,214,3
120,133,4
120,220,1
120,159,5
120,124,2
120,180,2
120,158,2
120,238,6
120,128,3
121,146,6
121,231,5
122,204,5
123,178,4
123,148,4
124,133,4
124,176,4
124,214,6
124,247,6
125,234,2
126,204,5
127,204,7
127,217,6
128,219,6
128,228,1
129,245,7
129,204,2
130,145,4
131,223,4
132,249,6
132,199,4
133,238,5
134,203,2
135,216,6
135,187,7
135,226,3
136,157,7
137,150,4
138,184,4
138,188,6
138,198,7
138,143,2
138,152,3
138,168,4
138,172,7
139,204,7
139,217,6
139,222,7
141,228,3
141,206,2
141,165,5
141,203,4
142,165,6
142,150,2
142,209,6
143,198,3
143,179,6
144,168,7
145,229,7
145,159,2
145,176,3
145,214,7
146,192,4
146,197,2
146,194,4
146,185,1
146,243,4
146,210,2
146,248,5
147,177,1
148,204,5
149,245,5
149,204,4
150,203,6
150,228,6
153,203,6
153,164,7
154,167,1
155,181,2
156,248,4
156,194,6
159,214,5
159,205,4
160,248,3
160,192,7
160,194,5
161,224,4
162,249,5
162,163,1
163,213,3
163,183,5
164,205,2
166,206,1
166,227,2
166,228,6
166,237,3
168,184,7
168,195,5
169,172,2
169,194,3
169,231,2
170,175,6
170,233,3
171,203,3
174,221,5
174,233,3
175,196,7
177,178,6
178,182,7
180,214,7
185,231,4
185,239,3
186,194,3
186,231,5
187,237,7
187,194,3
190,193,6
191,243,6
191,204,2
194,248,7
199,215,5
200,204,6
203,216,7
203,206,6
203,237,2
203,226,1
204,245,3
204,243,2
204,242,3
204,217,6
204,246,1
204,240,2
204,235,1
205,225,2
206,228,7
207,221,1
208,223,2
209,228,3
210,232,1
210,241,2
211,215,6
212,221,7
212,233,3
218,226,7
222,246,1
226,228,7
236,240,1
238,247,2
